Success: False
x_pos,y_pos,x_vel,y_vel,x_thrust,y_thrust,rotation,engine,x_target,y_target,fuel,key
869.7849055736608,260.1221837199896,0,0,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,260.1321837199896,0,0.01,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,260.1521837199896,0,0.02,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,260.18218371998955,0,0.03,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,260.2221837199896,0,0.04,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,260.2721837199896,0,0.05,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,260.3321837199896,0,0.060000000000000005,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,260.4021837199896,0,0.07,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,260.4821837199896,0,0.08,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,260.5721837199896,0,0.09,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,260.67218371998956,0,0.09999999999999999,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,260.7821837199896,0,0.10999999999999999,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,260.9021837199896,0,0.11999999999999998,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,261.0321837199896,0,0.12999999999999998,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,261.17218371998956,0,0.13999999999999999,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,261.3221837199896,0,0.15,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,261.4821837199896,0,0.16,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,261.6521837199896,0,0.17,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,261.8321837199896,0,0.18000000000000002,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,262.0221837199896,0,0.19000000000000003,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,262.2221837199896,0,0.20000000000000004,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,262.43218371998955,0,0.21000000000000005,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,262.6521837199896,0,0.22000000000000006,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,262.8821837199896,0,0.23000000000000007,0,0,0,False,657.1706225636805,980,100,p
869.7849055736608,263.1221837199896,0,0.24000000000000007,0,0,0.019999999999999574,False,657.1706225636805,980,100,a
869.7849055736608,263.3721837199896,0,0.25000000000000006,0,0,0.03999999999999915,False,657.1706225636805,980,100,a
869.7849055736608,263.6321837199896,0,0.26000000000000006,0,0,0.05999999999999872,False,657.1706225636805,980,100,a
869.7849055736608,263.9021837199896,0,0.2700000000000001,0,0,0.0799999999999983,False,657.1706225636805,980,100,a
869.7849055736608,264.18218371998955,0,0.2800000000000001,0,0,0.09999999999999787,False,657.1706225636805,980,100,a
869.7849055736608,264.4721837199896,0,0.2900000000000001,0,0,0.11999999999999744,False,657.1706225636805,980,100,a
869.7849055736608,264.7721837199896,0,0.3000000000000001,0,0,0.13999999999999702,False,657.1706225636805,980,100,a
869.7849055736608,265.0821837199896,0,0.3100000000000001,0,0,0.1599999999999966,False,657.1706225636805,980,100,a
869.7849055736608,265.4021837199896,0,0.3200000000000001,0,0,0.17999999999999616,False,657.1706225636805,980,100,a
869.7849055736608,265.7321837199896,0,0.3300000000000001,0,0,0.19999999999999574,False,657.1706225636805,980,100,a
869.7849055736608,266.0721837199896,0,0.34000000000000014,0,0,0.19999999999999574,True,657.1706225636805,980,100,w
869.7809321870449,266.40258238843273,-0.003973386615901147,0.3303986684431753,-0.003973386615901147,-0.01960133155682485,0.19999999999999574,True,657.1706225636805,980,99.5,w
869.7729854138131,266.7233797253191,-0.007946773231802293,0.3207973368863504,-0.003973386615901147,-0.01960133155682485,0.19999999999999574,True,657.1706225636805,980,99.0,w
869.7610652539654,267.0345757306486,-0.01192015984770344,0.31119600532952557,-0.003973386615901147,-0.01960133155682485,0.19999999999999574,True,657.1706225636805,980,98.5,w
869.7451717075018,267.33617040442135,-0.015893546463604587,0.3015946737727007,-0.003973386615901147,-0.01960133155682485,0.19999999999999574,True,657.1706225636805,980,98.0,w
869.7253047744223,267.62816374663726,-0.01986693307950573,0.29199334221587586,-0.003973386615901147,-0.01960133155682485,0.19999999999999574,True,657.1706225636805,980,97.5,w
869.7014644547269,267.91055575729627,-0.023840319695406877,0.282392010659051,-0.003973386615901147,-0.01960133155682485,0.19999999999999574,True,657.1706225636805,980,97.0,w
869.6736507484155,268.1833464363985,-0.02781370631130802,0.27279067910222615,-0.003973386615901147,-0.01960133155682485,0.19999999999999574,True,657.1706225636805,980,96.5,w
869.6418636554884,268.4465357839439,-0.031787092927209167,0.2631893475454013,-0.003973386615901147,-0.01960133155682485,0.19999999999999574,True,657.1706225636805,980,96.0,w
869.6061031759452,268.7001237999325,-0.03576047954311031,0.25358801598857644,-0.003973386615901147,-0.01960133155682485,0.19999999999999574,True,657.1706225636805,980,95.5,w
869.5663693097862,268.9441104843642,-0.039733866159011456,0.2439866844317516,-0.003973386615901147,-0.01960133155682485,0.19999999999999574,True,657.1706225636805,980,95.0,w
869.5226620570113,269.17849583723915,-0.0437072527749126,0.23438535287492673,-0.003973386615901147,-0.01960133155682485,0.19999999999999574,True,657.1706225636805,980,94.5,w
869.4749814176205,269.40327985855726,-0.047680639390813746,0.22478402131810188,-0.003973386615901147,-0.01960133155682485,0.19999999999999574,True,657.1706225636805,980,94.0,w
869.4233273916137,269.6184625483185,-0.05165402600671489,0.21518268976127702,-0.003973386615901147,-0.01960133155682485,0.19999999999999574,True,657.1706225636805,980,93.5,w
869.3676999789911,269.824043906523,-0.055627412622616036,0.20558135820445217,-0.003973386615901147,-0.01960133155682485,0.19999999999999574,True,657.1706225636805,980,93.0,w
869.3080991797526,270.0200239331706,-0.05960079923851718,0.19598002664762731,-0.003973386615901147,-0.01960133155682485,0.19999999999999574,True,657.1706225636805,980,92.5,w
869.2445249938982,270.2064026282614,-0.06357418585441833,0.18637869509080246,-0.003973386615901147,-0.01960133155682485,0.19999999999999574,True,657.1706225636805,980,92.0,w
869.1769774214279,270.3831799917954,-0.06754757247031948,0.1767773635339776,-0.003973386615901147,-0.01960133155682485,0.19999999999999574,True,657.1706225636805,980,91.5,w
