Success: True
x_pos,y_pos,x_vel,y_vel,x_thrust,y_thrust,rotation,engine,x_target,y_target,fuel,key
99.3563598054662,482.21364571577334,0,0,0,0,0,False,398.63036521713,980,100,p
99.3563598054662,482.22364571577333,0,0.01,0,0,0,False,398.63036521713,980,100,p
99.3563598054662,482.2436457157733,0,0.02,0,0,0,False,398.63036521713,980,100,p
99.3563598054662,482.2736457157733,0,0.03,0,0,0,False,398.63036521713,980,100,p
99.3563598054662,482.3136457157733,0,0.04,0,0,0,False,398.63036521713,980,100,p
99.3563598054662,482.3636457157733,0,0.05,0,0,0,False,398.63036521713,980,100,p
99.3563598054662,482.4236457157733,0,0.060000000000000005,0,0,0,False,398.63036521713,980,100,p
99.3563598054662,482.4936457157733,0,0.07,0,0,0,False,398.63036521713,980,100,p
99.3563598054662,482.5736457157733,0,0.08,0,0,0,False,398.63036521713,980,100,p
99.3563598054662,482.66364571577327,0,0.09,0,0,0,False,398.63036521713,980,100,p
99.3563598054662,482.7636457157733,0,0.09999999999999999,0,0,0,False,398.63036521713,980,100,p
99.3563598054662,482.8736457157733,0,0.10999999999999999,0,0,0.02,False,398.63036521713,980,100,d
99.3563598054662,482.9936457157733,0,0.11999999999999998,0,0,0.04,False,398.63036521713,980,100,d
99.3563598054662,483.1236457157733,0,0.12999999999999998,0,0,0.06,False,398.63036521713,980,100,d
99.3563598054662,483.2636457157733,0,0.13999999999999999,0,0,0.08,False,398.63036521713,980,100,d
99.3563598054662,483.41364571577327,0,0.15,0,0,0.1,False,398.63036521713,980,100,d
99.3563598054662,483.5736457157733,0,0.16,0,0,0.12000000000000001,False,398.63036521713,980,100,d
99.3563598054662,483.7436457157733,0,0.17,0,0,0.14,False,398.63036521713,980,100,d
99.3563598054662,483.9236457157733,0,0.18000000000000002,0,0,0.16,False,398.63036521713,980,100,d
99.3563598054662,484.1136457157733,0,0.19000000000000003,0,0,0.18,False,398.63036521713,980,100,d
99.3563598054662,484.3136457157733,0,0.20000000000000004,0,0,0.19999999999999998,False,398.63036521713,980,100,d
99.3563598054662,484.5236457157733,0,0.21000000000000005,0,0,0.21999999999999997,False,398.63036521713,980,100,d
99.3563598054662,484.7436457157733,0,0.22000000000000006,0,0,0.23999999999999996,False,398.63036521713,980,100,d
99.3563598054662,484.97364571577333,0,0.23000000000000007,0,0,0.25999999999999995,False,398.63036521713,980,100,d
99.3563598054662,485.21364571577334,0,0.24000000000000007,0,0,0.27999999999999997,False,398.63036521713,980,100,d
99.3563598054662,485.46364571577334,0,0.25000000000000006,0,0,0.3,False,398.63036521713,980,100,d
99.3563598054662,485.72364571577333,0,0.26000000000000006,0,0,0.32,False,398.63036521713,980,100,d
