Success: False
x_pos,y_pos,x_vel,y_vel,x_thrust,y_thrust,rotation,engine,x_target,y_target,fuel,key
281.00123690156187,269.8962731252813,0,0,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,269.9062731252813,0,0.01,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,269.92627312528134,0,0.02,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,269.9562731252813,0,0.03,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,269.9962731252813,0,0.04,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,270.04627312528135,0,0.05,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,270.1062731252813,0,0.060000000000000005,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,270.17627312528134,0,0.07,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,270.2562731252813,0,0.08,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,270.3462731252813,0,0.09,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,270.4462731252813,0,0.09999999999999999,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,270.55627312528134,0,0.10999999999999999,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,270.67627312528134,0,0.11999999999999998,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,270.80627312528134,0,0.12999999999999998,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,270.9462731252813,0,0.13999999999999999,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,271.0962731252813,0,0.15,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,271.2562731252813,0,0.16,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,271.42627312528134,0,0.17,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,271.6062731252813,0,0.18000000000000002,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,271.79627312528135,0,0.19000000000000003,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,271.9962731252813,0,0.20000000000000004,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,272.2062731252813,0,0.21000000000000005,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,272.42627312528134,0,0.22000000000000006,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,272.6562731252813,0,0.23000000000000007,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,272.8962731252813,0,0.24000000000000007,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,273.1462731252813,0,0.25000000000000006,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,273.4062731252813,0,0.26000000000000006,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,273.67627312528134,0,0.2700000000000001,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,273.9562731252813,0,0.2800000000000001,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,274.2462731252813,0,0.2900000000000001,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,274.54627312528135,0,0.3000000000000001,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,274.8562731252813,0,0.3100000000000001,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,275.17627312528134,0,0.3200000000000001,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,275.5062731252813,0,0.3300000000000001,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,275.8462731252813,0,0.34000000000000014,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,276.1962731252813,0,0.35000000000000014,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,276.55627312528134,0,0.36000000000000015,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,276.92627312528134,0,0.37000000000000016,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,277.30627312528134,0,0.38000000000000017,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,277.6962731252813,0,0.3900000000000002,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,278.0962731252813,0,0.4000000000000002,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,278.5062731252813,0,0.4100000000000002,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,278.92627312528134,0,0.4200000000000002,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,279.3562731252813,0,0.4300000000000002,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,279.79627312528135,0,0.4400000000000002,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,280.2462731252813,0,0.45000000000000023,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,280.7062731252813,0,0.46000000000000024,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,281.17627312528134,0,0.47000000000000025,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,281.6562731252813,0,0.48000000000000026,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,282.1462731252813,0,0.49000000000000027,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,282.6462731252813,0,0.5000000000000002,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,283.1562731252813,0,0.5100000000000002,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,283.67627312528134,0,0.5200000000000002,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,284.2062731252813,0,0.5300000000000002,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,284.7462731252813,0,0.5400000000000003,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,285.29627312528135,0,0.5500000000000003,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,285.8562731252813,0,0.5600000000000003,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,286.42627312528134,0,0.5700000000000003,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,287.0062731252813,0,0.5800000000000003,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,287.5962731252813,0,0.5900000000000003,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,288.1962731252813,0,0.6000000000000003,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,288.80627312528134,0,0.6100000000000003,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,289.42627312528134,0,0.6200000000000003,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,290.05627312528134,0,0.6300000000000003,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,290.6962731252813,0,0.6400000000000003,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,291.3462731252813,0,0.6500000000000004,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,292.0062731252813,0,0.6600000000000004,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,292.67627312528134,0,0.6700000000000004,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,293.3562731252813,0,0.6800000000000004,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,294.04627312528135,0,0.6900000000000004,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,294.7462731252813,0,0.7000000000000004,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,295.4562731252813,0,0.7100000000000004,0,0,0,False,316.19947118625015,980,100,p
281.00123690156187,296.17627312528134,0,0.7200000000000004,0,0,0,False,316.19947118625015,980,100,p
